tbl_CalleeAna(tbl_CalleeAna)

Export Time:2018/06/03 09:44:12

ID,Local DN set,Call prefix,Service category,Service attribute,Route selection code,Priority select number,Release mode selection code,Minimum number length,Maximum number length,Auxiliary signaling flag,Call prefix special process flag,Caller number analysis flag,Emergency call observation flag,Ringing delay flag,Query area code,Special called number change,Called number type,Reserved,Charging,Out route,Gain,Toll DN length,Ring delay time,Call code,Charging selection code,Service sequence number,Time delay trigger point,Triggering delay,Destination,Service check index,Description,RM Source,Customize attribute,NP Query Start Length,NP Pre process Length,Antipole,SendCallingName,VIG capability,Free Flag,As Prefix Flag,Unitary For Caller Flag,Outgoing traffic dispersion ID,Codec list,SHLR Prefix Flag,Scp Upt Prefix Flag,Hairpinning Mode,SOFTX Mode CRBT Flag,Reserved bits,NP/SHLR Selection code,Early ACM,Preelection Code Flag,If WAC analysis,PCCW Phone Mail call flag,Special called number change Control flag,Special Callee analysis flag,Software parameter of service control,Long call limit index,PQR length,Caller number change index,Access code category,Query General ChangeDN Table Flag,Query General ChangeDN Table Number Mode,Adopt IN BILL SelectionCode,CDD active flag,PortIn Flag,The flag for receiving outband DTMF signal,Trunk or international operator flag,Whether redirecting number is changed prior,Master/Slave type,Preselect Select Code,Query General ChangeDN Talbe Number Length,Query Number Change Index,Home Location Index,SHLR VPN flag,SHLR VPN access code length,Cops Gate Priority,ColorringHairpinFlag,Is DADA call flag,Is acc call flag,Outband DTMF process method,Reserved bits,Special service code,Reserved For Hot Patch,Prefix NM Select Code,Status
1606,'0,2208562,Basic service,Local toll,900,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1604,'0,'0,'0,'0,65535,65535,SIP China Harber,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1607,'0,2208563,Basic service,Local toll,900,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1605,'0,'0,'0,'0,65535,65535,SIP China Harber,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1608,'0,2208564,Basic service,Local toll,900,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1606,'0,'0,'0,'0,65535,65535,SIP China Harber,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1609,11,968912,Basic service,International toll,40,NULL,First party release/Russia unilateral release,11,11,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1607,'0,'0,'0,'0,65535,65535,Transit- OT traffic,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1610,'0,223054,Basic service,Local toll,902,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1608,'0,'0,'0,'0,65535,65535,SIP_Research_Council,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1611,'0,223088,Basic service,Local toll,904,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1609,'0,'0,'0,'0,65535,65535,OPAL Truck Oman LLC,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1612,'0,246164,Basic service,Intra-office,NULL,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1610,'0,'0,'0,'0,65535,65535,OT-Port IN,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1642,12,98,Basic service,National toll,40,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1640,'0,'0,'0,'0,65535,65535,NULL,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,NULL,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1643,12,95327133,Basic service,National toll,40,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1641,'0,'0,'0,'0,65535,65535,NULL,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,NULL,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1644,2,A99,Basic service,Intra-office,NULL,NULL,First party release/Russia unilateral release,9,9,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1642,'0,'0,'0,'0,65535,65535,NULL,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,NULL,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1645,3,211,Basic service,International toll,4796,NULL,First party release/Russia unilateral release,8,16,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1643,'0,'0,'0,'0,65535,65535,South_Sudan,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1646,'0,2208550,Basic service,Local toll,918,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1644,'0,'0,'0,'0,65535,65535,Amjad Trad,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1647,'0,2208551,Basic service,Local toll,918,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1645,'0,'0,'0,'0,65535,65535,Amjad Trad,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1742,'0,'030,Basic service,National toll,801,NULL,First party release/Russia unilateral release,4,20,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1740,'0,'0,'0,'0,65535,65535,Mobile to IMS,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1743,10,'0319,Basic service,National toll,'0,NULL,First party release/Russia unilateral release,6,20,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1741,'0,'0,'0,'0,65535,65535,NULL,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1744,'0,D13,Basic service,National toll,801,NULL,First party release/Russia unilateral release,8,11,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1742,'0,'0,'0,'0,65535,65535,IMS,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1745,'0,D9294,Basic service,National toll,'0,NULL,First party release/Russia unilateral release,8,11,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1743,'0,'0,'0,'0,65535,65535,NM,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1746,'0,D9295,Basic service,National toll,'0,NULL,First party release/Russia unilateral release,8,11,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1744,'0,'0,'0,'0,65535,65535,NM,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1747,'0,D9296,Basic service,National toll,'0,NULL,First party release/Russia unilateral release,8,11,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1745,'0,'0,'0,'0,65535,65535,NM,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1748,'0,D9297,Basic service,National toll,'0,NULL,First party release/Russia unilateral release,8,11,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1746,'0,'0,'0,'0,65535,65535,NM,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1749,'0,2200160,Basic service,Local toll,643,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1747,'0,'0,'0,'0,65535,65535,APL Logistics Oman,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,NULL,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1750,'0,2230341,Basic service,Local toll,910,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1748,'0,'0,'0,'0,65535,65535,Cactus Premer drilling service,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1751,'0,D82,Basic service,National toll,'0,NULL,First party release/Russia unilateral release,8,11,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1749,'0,'0,'0,'0,65535,65535,NM,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1752,'0,D83,Basic service,National toll,'0,NULL,First party release/Russia unilateral release,8,11,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1750,'0,'0,'0,'0,65535,65535,NM,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1753,'0,D84,Basic service,National toll,'0,NULL,First party release/Russia unilateral release,8,11,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1751,'0,'0,'0,'0,65535,65535,NM,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1754,1,88028331040,Basic service,International toll,1006,NULL,First party release/Russia unilateral release,8,16,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1752,'0,'0,'0,'0,65535,65535,TEST,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1755,3,88028331040,Basic service,International toll,1879,NULL,First party release/Russia unilateral release,8,16,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1753,'0,'0,'0,'0,65535,65535,TEST,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1756,2,A0094113,Basic service,International toll,1593,NULL,First party release/Russia unilateral release,11,16,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1754,'0,'0,'0,'0,94,65535,Sri Lanka SLT_Transit,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,NULL,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1757,2,A0094213,Basic service,International toll,1593,NULL,First party release/Russia unilateral release,11,16,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1755,'0,'0,'0,'0,94,65535,Sri Lanka SLT_Transit,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,NULL,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1758,2,A0094233,Basic service,International toll,1593,NULL,First party release/Russia unilateral release,11,16,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1756,'0,'0,'0,'0,94,65535,Sri Lanka SLT_Transit,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,NULL,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1759,'0,'013,Basic service,National toll,801,NULL,First party release/Russia unilateral release,8,11,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1757,'0,'0,'0,'0,65535,65535,IMS,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1760,'0,80080808,Basic service,Intra-office,NULL,NULL,First party release/Russia unilateral release,8,8,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1758,'0,'0,'0,'0,65535,65535,Toll Free-Madina Insurance,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1761,'0,1442,Basic service,Local,21,NULL,First party release/Russia unilateral release,4,4,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1759,'0,'0,'0,'0,1442,65535,Test Short code,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1762,'0,220580,Basic service,Local toll,964,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1760,'0,'0,'0,'0,65535,65535,SIP_General_Electric,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1763,'0,220581,Basic service,Local toll,964,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1761,'0,'0,'0,'0,65535,65535,SIP_General_Electric,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1764,'0,2230342,Basic service,Local toll,910,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1762,'0,'0,'0,'0,65535,65535,Cactus Premer drilling service,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1765,10,'00,Basic service,Intra-office international toll,NULL,NULL,First party release/Russia unilateral release,6,24,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1763,'0,'0,'0,'0,65535,65535,Test-IMS-Int,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1766,'0,243933,Basic service,Intra-office,NULL,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1764,'0,'0,'0,'0,65535,65535,PRI_Batinah_Power-FNP,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1767,10,'0902,Basic service,Intra-office international toll,NULL,NULL,First party release/Russia unilateral release,8,24,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1765,102,'0,'0,'0,65535,65535,IMS_VOIP,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1768,10,D11,Basic service,National toll,20,NULL,First party release/Russia unilateral release,7,11,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1766,'0,'0,'0,'0,65535,65535,IMS-Test-fix,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
1769,10,D12,Basic service,Intra-office,NULL,NULL,First party release/Russia unilateral release,7,11,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,1767,'0,'0,'0,'0,65535,65535,IMS_test_Fix,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
